customer_id,order_id,order_date,order_value
C0975,O8350,2023-07-09,206.98
C0302,O8351,2023-04-29,278.99
C0025,O8352,2024-02-10,288.52
C0789,O8353,2022-09-06,16.32
C0984,O8354,2023-01-08,163.65
C0889,O8355,2024-05-28,353.69
C0890,O8356,2024-04-14,222.26
C0901,O8357,2024-05-20,421.52
C0070,O8358,2023-12-03,98.04
C0625,O8359,2022-05-18,125.6
C0875,O8360,2024-08-05,623.18
C0112,O8361,2023-04-02,181.0
C0364,O8362,2024-03-24,100.31
C0303,O8363,2024-04-02,199.87
C0471,O8364,2024-07-30,357.59
C0964,O8365,2023-03-20,72.51
C0091,O8366,2022-12-19,21.31
C0530,O8367,2024-09-22,444.19
C0661,O8368,2024-03-04,333.16
C0988,O8369,2023-02-15,43.37
C0739,O8370,2023-11-09,119.76
C0726,O8371,2023-03-29,230.29
C0872,O8372,2023-02-23,288.69
C0663,O8373,2023-03-26,235.83
C0192,O8374,2024-09-21,170.37
C0963,O8375,2022-02-20,16.77
C0552,O8376,2022-07-29,195.77
C0242,O8377,2024-06-06,12.18
C0138,O8378,2024-09-24,172.16
C0345,O8379,2024-09-19,236.4
C0180,O8380,2024-04-29,449.86
C0712,O8381,2023-09-19,293.87
C0503,O8382,2023-11-10,163.24
C0203,O8383,2024-02-16,209.41
C0573,O8384,2023-10-25,66.33
C0192,O8385,2022-09-25,123.04
C0005,O8386,2022-04-26,254.95
C0890,O8387,2024-01-24,68.14
C0237,O8388,2024-11-29,145.34
C0693,O8389,2022-07-01,134.36
C0311,O8390,2024-06-21,569.21
C0549,O8391,2024-08-03,201.03
C0056,O8392,2022-09-15,302.98
C0443,O8393,2023-05-24,17.83
C0237,O8394,2022-04-02,184.04
C0870,O8395,2022-05-29,30.76
C0861,O8396,2022-04-27,212.73
C0197,O8397,2023-04-03,198.76
C0585,O8398,2023-07-19,194.35
C0571,O8399,2024-03-24,46.79
C0752,O8400,2022-02-14,214.85
C0514,O8401,2024-02-13,104.33
C0449,O8402,2022-08-22,239.55
C0360,O8403,2022-07-16,298.72
C0700,O8404,2022-01-25,212.86
C0819,O8405,2023-01-30,100.75
C0030,O8406,2023-12-15,99.72
C0779,O8407,2024-11-25,156.49
C0988,O8408,2022-08-11,83.55
C0108,O8409,2024-05-13,190.85
C0844,O8410,2023-06-14,225.41
C0935,O8411,2022-09-14,16.95
C0602,O8412,2023-10-16,269.05
C0717,O8413,2023-08-14,215.1
C0891,O8414,2023-03-20,99.11
C0968,O8415,2023-02-22,338.08
C0959,O8416,2023-07-28,68.88
C0960,O8417,2022-05-09,133.29
C0445,O8418,2024-10-07,171.09
C0893,O8419,2022-12-07,134.82
C0438,O8420,2024-03-20,121.47
C0732,O8421,2024-09-18,117.99
C0890,O8422,2022-04-10,169.23
C0606,O8423,2022-02-08,256.45
C0457,O8424,2022-09-20,361.58
C0615,O8425,2022-05-30,219.71
C0735,O8426,2023-11-21,218.04
C0698,O8427,2024-03-23,200.28
C0981,O8428,2022-08-07,97.69
C0696,O8429,2024-06-24,86.65
C0495,O8430,2022-09-01,111.02
C0674,O8431,2024-06-04,55.6
C0247,O8432,2023-08-10,206.07
C0543,O8433,2023-06-02,179.74
C0564,O8434,2024-11-10,281.82
C0857,O8435,2022-07-09,82.56
C0588,O8436,2024-07-03,287.91
C0897,O8437,2023-09-07,137.87
C0439,O8438,2024-05-05,120.27
C0278,O8439,2023-04-11,292.18
C0552,O8440,2022-04-09,18.42
C0613,O8441,2024-04-09,444.06
C0111,O8442,2024-09-23,650.12
C0385,O8443,2022-02-25,372.57
C0833,O8444,2024-11-11,91.19
C0761,O8445,2023-08-03,251.69
C0191,O8446,2022-07-04,348.82
C0490,O8447,2023-06-06,100.55
C0694,O8448,2022-09-21,193.5
C0426,O8449,2024-11-27,300.21
C0405,O8450,2024-09-29,291.06
C0335,O8451,2022-05-03,221.89
C0209,O8452,2022-10-28,195.14
C0022,O8453,2024-04-12,238.13
C0678,O8454,2024-12-26,361.29
C0611,O8455,2023-10-07,107.44
C0208,O8456,2024-05-23,222.91
C0008,O8457,2023-01-29,242.39
C0702,O8458,2023-10-23,161.43
C0687,O8459,2022-03-10,68.48
C0785,O8460,2024-02-01,102.45
C0529,O8461,2022-11-16,100.63
C0602,O8462,2022-06-26,180.78
C0653,O8463,2023-08-07,188.81
C0657,O8464,2023-08-05,162.43
C0166,O8465,2022-04-21,156.08
C0849,O8466,2024-09-25,389.46
C0496,O8467,2024-01-28,4.68
C0590,O8468,2022-10-10,376.04
C0429,O8469,2022-07-13,187.96
C0774,O8470,2024-08-24,775.01
C0163,O8471,2024-12-06,275.93
C0366,O8472,2024-09-04,100.72
C0526,O8473,2022-12-08,50.6
C0239,O8474,2023-06-06,457.11
C0072,O8475,2024-03-11,406.67
C0445,O8476,2024-06-21,269.57
C0655,O8477,2022-05-11,335.61
C0822,O8478,2024-03-24,212.99
C0509,O8479,2022-03-02,65.99
C0795,O8480,2022-06-13,290.04
C0269,O8481,2022-09-29,283.77
C0753,O8482,2022-05-13,376.11
C0415,O8483,2024-09-24,182.62
C0245,O8484,2022-02-07,197.72
C0675,O8485,2023-09-09,145.51
C0060,O8486,2023-04-19,272.52
C0006,O8487,2022-02-28,33.94
C0709,O8488,2023-08-12,101.0
C0982,O8489,2023-05-14,196.11
C0570,O8490,2023-07-21,273.71
C0817,O8491,2023-07-21,598.38
C0407,O8492,2024-06-22,156.72
C0217,O8493,2023-01-18,282.52
C0930,O8494,2022-03-26,197.87
C0026,O8495,2023-09-19,83.09
C0815,O8496,2024-04-05,246.86
C0005,O8497,2022-10-20,207.66
C0986,O8498,2024-12-08,121.52
C0532,O8499,2024-12-26,157.56
C0390,O8500,2024-02-26,161.38
C0710,O8501,2022-05-09,154.36
C0571,O8502,2022-01-29,434.18
C0448,O8503,2023-11-23,172.5
C0754,O8504,2022-05-13,72.43
C0146,O8505,2023-10-08,61.39
C0388,O8506,2023-11-20,164.64
C0785,O8507,2023-06-18,204.7
C0249,O8508,2023-05-31,145.24
C0526,O8509,2024-08-17,160.18
C0462,O8510,2022-06-14,166.32
C0013,O8511,2024-07-15,40.43
C0903,O8512,2024-07-21,94.17
C0384,O8513,2023-07-11,90.73
C0556,O8514,2023-11-11,144.04
C0887,O8515,2024-09-19,101.38
C0399,O8516,2024-10-25,54.17
C0019,O8517,2024-01-27,243.15
C0575,O8518,2024-05-04,156.41
C0491,O8519,2023-05-08,83.98
C0751,O8520,2023-10-11,74.46
C0419,O8521,2024-09-18,88.45
C0337,O8522,2023-09-20,32.28
C0419,O8523,2023-09-17,274.85
C0915,O8524,2023-06-27,303.37
C0916,O8525,2022-01-07,174.48
C0612,O8526,2024-08-11,218.37
C0675,O8527,2023-05-30,81.59
C0928,O8528,2024-01-25,290.38
C0122,O8529,2022-03-14,47.22
C0432,O8530,2022-01-10,97.12
C0044,O8531,2023-07-16,201.43
C0872,O8532,2022-05-02,252.32
C0920,O8533,2023-11-18,107.94
C0317,O8534,2023-05-28,190.28
C0381,O8535,2024-09-16,90.27
C0145,O8536,2023-03-17,140.65
C0327,O8537,2024-11-27,165.43
C0363,O8538,2023-12-03,113.89
C0050,O8539,2023-08-14,240.53
C0065,O8540,2022-03-08,110.45
C0355,O8541,2022-01-17,192.02
C0800,O8542,2023-01-03,125.58
C0164,O8543,2024-06-22,297.07
C0141,O8544,2023-12-22,153.1
C0966,O8545,2024-08-15,109.18
C0826,O8546,2024-06-26,226.79
C0128,O8547,2024-09-15,58.92
C0398,O8548,2023-04-18,116.08
C0933,O8549,2022-04-25,229.9
C0880,O8550,2022-04-10,150.08
C0463,O8551,2023-03-14,157.13
C0751,O8552,2022-12-15,102.17
C0836,O8553,2022-05-19,177.8
C0808,O8554,2024-04-07,57.9
C0187,O8555,2022-11-20,91.73
C0720,O8556,2024-04-25,75.27
C0732,O8557,2022-10-21,297.23
C0912,O8558,2024-08-25,183.47
C0190,O8559,2022-03-15,206.01
C0388,O8560,2023-04-29,142.86
C0429,O8561,2022-01-16,376.6
C0858,O8562,2024-03-03,390.14
C0284,O8563,2023-05-31,39.52
C0864,O8564,2024-07-13,119.38
C0237,O8565,2024-04-03,225.63
C0194,O8566,2023-06-02,136.25
C0287,O8567,2022-05-09,45.83
C0771,O8568,2023-05-26,74.18
C0758,O8569,2023-02-27,46.6
C0136,O8570,2023-01-20,27.76
C0792,O8571,2022-08-20,207.84
C0783,O8572,2024-08-16,79.73
C0171,O8573,2024-04-04,190.39
C0159,O8574,2022-03-06,199.71
C0201,O8575,2024-04-12,110.25
C0487,O8576,2023-09-07,131.18
C0557,O8577,2024-03-11,178.67
C0962,O8578,2022-10-05,119.75
C0776,O8579,2023-01-01,123.27
C0583,O8580,2023-05-31,351.12
C0504,O8581,2023-03-15,126.4
C0876,O8582,2023-03-04,99.05
C0371,O8583,2023-12-30,209.87
C0103,O8584,2023-01-31,312.24
C0125,O8585,2023-08-09,167.83
C0313,O8586,2023-01-10,68.27
C0976,O8587,2024-08-05,23.3
C0995,O8588,2022-04-03,857.75
C0798,O8589,2022-11-17,434.48
C0458,O8590,2024-10-30,427.64
C0230,O8591,2024-07-02,256.15
C0658,O8592,2024-07-05,125.98
C0882,O8593,2022-04-05,347.35
C0197,O8594,2024-08-16,126.81
C0885,O8595,2022-03-12,220.53
C0733,O8596,2023-10-26,204.51
C0423,O8597,2024-08-26,122.19
C0572,O8598,2023-08-10,451.38
C0610,O8599,2023-12-28,239.82
C0171,O8600,2023-01-03,77.53
C0382,O8601,2022-02-20,122.57
C0173,O8602,2024-09-14,361.39
C0663,O8603,2022-09-17,156.35
C0453,O8604,2022-06-07,289.75
C0350,O8605,2022-04-09,41.62
C0902,O8606,2022-08-29,127.53
C0952,O8607,2022-07-21,253.04
C0634,O8608,2023-09-26,95.49
C0494,O8609,2024-01-16,375.98
C0620,O8610,2023-05-05,172.05
C0004,O8611,2023-08-02,329.13
C0093,O8612,2023-06-11,252.73
C0919,O8613,2022-09-30,99.85
C0006,O8614,2024-02-25,79.58
C0288,O8615,2023-03-29,89.72
C0618,O8616,2022-12-13,143.25
C0146,O8617,2024-03-26,88.6
C0783,O8618,2023-02-18,729.36
C0424,O8619,2023-03-07,85.97
C0890,O8620,2023-01-14,8.48
C0608,O8621,2024-09-24,40.07
C0457,O8622,2024-06-13,31.09
C0741,O8623,2023-03-04,143.57
C0202,O8624,2022-07-11,75.92
C0212,O8625,2022-02-10,160.18
C0006,O8626,2022-05-16,41.67
C0624,O8627,2022-04-16,230.84
C0376,O8628,2023-06-03,286.03
C0891,O8629,2024-03-24,37.5
C0447,O8630,2022-05-06,171.86
C0835,O8631,2023-02-04,42.62
C0106,O8632,2022-03-20,735.06
C0651,O8633,2023-01-24,216.48
C0811,O8634,2022-03-15,81.01
C0401,O8635,2024-10-25,243.99
C0096,O8636,2022-03-23,152.55
C0388,O8637,2024-02-15,164.6
C0959,O8638,2024-09-17,152.04
C0452,O8639,2022-10-05,50.65
C0849,O8640,2024-04-19,121.77
C0809,O8641,2022-08-12,150.62
C0979,O8642,2024-12-27,63.86
C0901,O8643,2023-08-29,432.82
C0416,O8644,2022-01-19,137.94
C0726,O8645,2023-10-02,261.2
C0504,O8646,2022-04-07,98.4
C0454,O8647,2024-12-11,243.02
C0291,O8648,2022-06-24,193.97
C0534,O8649,2022-12-14,169.31
C0193,O8650,2022-01-01,612.56
C0980,O8651,2022-03-04,394.52
C0150,O8652,2022-08-14,61.03
C0880,O8653,2023-02-27,94.31
C0759,O8654,2024-11-08,65.57
C0779,O8655,2022-01-31,308.34
C0973,O8656,2024-04-24,128.48
C0763,O8657,2023-09-25,408.08
C0515,O8658,2022-01-24,70.61
C0393,O8659,2024-04-16,288.66
C0316,O8660,2024-09-09,351.66
C0076,O8661,2022-06-10,151.42
C0599,O8662,2022-04-24,77.6
C0270,O8663,2023-05-19,33.87
C0225,O8664,2024-08-12,177.11
C0530,O8665,2022-12-23,178.53
C0113,O8666,2022-06-18,17.29
C0251,O8667,2024-08-26,193.38
C0233,O8668,2022-08-30,52.66
C0841,O8669,2022-05-19,267.92
C0791,O8670,2022-04-07,186.39
C0714,O8671,2022-05-27,108.72
C0083,O8672,2024-12-16,93.46
C0125,O8673,2024-12-01,29.73
C0175,O8674,2024-05-15,48.0
C0069,O8675,2023-06-27,16.01
C0047,O8676,2023-11-23,213.39
C0884,O8677,2024-10-22,97.36
C0256,O8678,2024-06-22,22.88
C0727,O8679,2023-12-31,136.45
C0030,O8680,2022-11-27,48.67
C0281,O8681,2023-09-09,401.14
C0924,O8682,2023-02-08,77.95
C0994,O8683,2023-05-23,139.24
C0237,O8684,2024-11-04,97.11
C0248,O8685,2022-08-14,140.68
C0368,O8686,2024-09-10,153.85
C0495,O8687,2024-05-14,508.15
C0025,O8688,2024-01-15,159.94
C0586,O8689,2023-05-08,662.24
C0718,O8690,2022-11-15,168.97
C0490,O8691,2024-02-12,93.76
C0494,O8692,2023-03-28,321.12
C0314,O8693,2024-08-01,304.43
C0606,O8694,2024-04-27,25.37
C0375,O8695,2024-10-13,138.37
C0639,O8696,2024-06-02,199.62
C0937,O8697,2023-02-23,295.4
C0025,O8698,2024-05-14,436.87
C0334,O8699,2024-02-28,444.4
C0355,O8700,2023-05-10,105.08
C0116,O8701,2024-11-28,71.71
C0048,O8702,2022-06-11,79.69
C0738,O8703,2022-05-01,557.82
C0778,O8704,2023-02-03,59.24
C0099,O8705,2023-12-29,228.69
C0459,O8706,2023-07-15,98.06
C0523,O8707,2023-08-27,117.37
C0597,O8708,2023-06-24,161.22
C0405,O8709,2022-12-22,38.5
C0214,O8710,2023-10-22,220.63
C0685,O8711,2023-03-08,198.79
C0903,O8712,2024-12-24,125.26
C0503,O8713,2023-07-17,112.25
C0721,O8714,2024-03-27,290.0
C0448,O8715,2023-12-12,318.24
C0894,O8716,2022-01-12,113.0
C0576,O8717,2022-08-27,108.58
C0258,O8718,2023-03-29,208.05
C0844,O8719,2023-01-18,301.03
C0121,O8720,2024-02-21,196.23
C0810,O8721,2022-02-17,285.67
C0978,O8722,2022-11-13,155.6
C0054,O8723,2022-07-28,264.87
C0331,O8724,2023-07-31,484.61
C0784,O8725,2022-11-11,132.5
C0241,O8726,2024-01-24,334.33
C0755,O8727,2024-11-25,212.62
C0530,O8728,2024-07-03,298.03
C0483,O8729,2024-01-25,131.92
C0187,O8730,2023-07-08,148.46
C0858,O8731,2023-02-07,635.84
C0656,O8732,2022-02-08,80.9
C0262,O8733,2023-08-04,220.32
C0953,O8734,2022-06-29,312.86
C0364,O8735,2022-01-12,240.45
C0491,O8736,2024-07-31,73.33
C0431,O8737,2023-07-02,81.16
C0239,O8738,2022-03-04,263.42
C0304,O8739,2024-04-23,220.3
C0298,O8740,2024-10-05,298.48
C0076,O8741,2022-02-03,431.37
C0700,O8742,2024-01-22,359.62
C0333,O8743,2022-02-18,327.84
C0900,O8744,2023-10-20,228.18
C0999,O8745,2023-12-02,53.87
C0758,O8746,2024-12-16,55.21
C0642,O8747,2022-04-19,177.5
C0474,O8748,2024-09-11,308.59
C0827,O8749,2022-01-24,59.86
C0923,O8750,2022-08-09,36.34
C0283,O8751,2022-11-11,283.1
C0591,O8752,2022-10-21,139.03
C0072,O8753,2024-10-30,89.44
C0263,O8754,2024-10-16,223.45
C0703,O8755,2024-10-14,68.14
C0879,O8756,2023-09-30,59.64
C0887,O8757,2022-09-24,583.46
C0942,O8758,2022-03-29,185.63
C0575,O8759,2023-03-31,78.3
C1000,O8760,2024-01-27,58.62
C0892,O8761,2023-03-07,276.63
C0012,O8762,2024-06-29,196.51
C0141,O8763,2022-08-30,266.48
C0766,O8764,2023-12-03,105.2
C0555,O8765,2024-06-20,35.77
C0017,O8766,2024-01-11,481.99
C0063,O8767,2022-03-07,95.28
C0253,O8768,2024-08-29,19.95
C0465,O8769,2023-01-13,22.96
C0376,O8770,2023-01-23,361.59
C0804,O8771,2024-02-20,203.69
C0981,O8772,2022-07-28,48.67
C0520,O8773,2022-01-16,96.04
C0837,O8774,2024-09-12,479.75
C0090,O8775,2023-01-02,68.65
C0720,O8776,2024-02-19,113.74
C0804,O8777,2023-03-16,494.51
C0796,O8778,2023-11-21,146.44
C0630,O8779,2024-11-25,252.55
C0861,O8780,2024-04-26,562.2
C0175,O8781,2023-02-26,117.35
C0076,O8782,2023-08-31,293.32
C0613,O8783,2022-01-20,131.42
C0926,O8784,2023-11-07,216.38
C0663,O8785,2023-01-17,108.76
C0400,O8786,2023-09-01,279.94
C0782,O8787,2022-05-23,12.76
C0970,O8788,2022-03-03,186.33
C0071,O8789,2022-08-26,51.15
C0180,O8790,2024-07-15,245.47
C0124,O8791,2022-12-08,462.23
C0381,O8792,2023-03-31,137.63
C0293,O8793,2022-10-09,18.97
C0797,O8794,2024-06-04,159.58
C0195,O8795,2024-10-21,90.57
C0911,O8796,2023-12-24,71.83
C0228,O8797,2022-03-28,102.73
C0431,O8798,2023-10-27,273.89
C0942,O8799,2024-05-11,351.09
C0436,O8800,2022-03-02,133.11
C0787,O8801,2024-03-07,249.85
C0461,O8802,2022-04-05,134.69
C0618,O8803,2024-02-25,189.76
C0021,O8804,2024-08-18,202.12
C0064,O8805,2022-10-24,79.7
C0165,O8806,2023-11-25,529.38
C0027,O8807,2023-02-03,170.07
C0311,O8808,2024-08-03,314.99
C0285,O8809,2023-06-18,286.28
C0660,O8810,2023-02-06,198.73
C0281,O8811,2022-05-10,12.12
C0838,O8812,2022-10-19,89.74
C0831,O8813,2022-10-03,54.58
C0164,O8814,2024-06-30,248.93
C0898,O8815,2024-07-14,132.0
C0918,O8816,2022-02-24,349.21
C0224,O8817,2024-01-09,85.35
C0784,O8818,2024-11-15,115.9
C0146,O8819,2024-02-04,400.34
C0965,O8820,2023-10-04,175.6
C0950,O8821,2023-12-25,229.58
C0868,O8822,2024-03-12,329.3
C0030,O8823,2024-01-08,137.74
C0045,O8824,2024-01-28,287.88
C0787,O8825,2023-07-21,164.81
C0471,O8826,2022-12-06,126.5
C0034,O8827,2022-06-02,354.53
C0653,O8828,2024-09-30,159.26
C0427,O8829,2023-03-03,72.42
C0830,O8830,2024-09-29,121.26
C0886,O8831,2022-07-23,53.96
C0221,O8832,2022-11-21,114.91
C0868,O8833,2024-08-07,47.68
C0534,O8834,2024-08-08,81.35
C0692,O8835,2024-07-27,221.81
C0948,O8836,2024-08-14,99.85
C0367,O8837,2024-06-12,320.99
C0932,O8838,2023-03-11,156.22
C0841,O8839,2023-01-06,13.72
C0743,O8840,2024-07-21,30.23
C0915,O8841,2022-09-06,314.52
C0550,O8842,2024-06-09,412.04
C0582,O8843,2022-06-30,125.59
C0116,O8844,2023-12-04,232.58
C0239,O8845,2024-09-25,238.94
C0335,O8846,2022-03-19,97.51
C0441,O8847,2024-07-07,246.86
C0148,O8848,2024-06-03,366.17
C0009,O8849,2022-12-02,277.84
C0288,O8850,2022-02-19,137.31
C0388,O8851,2022-03-26,159.52
C0050,O8852,2023-11-26,279.96
C0850,O8853,2022-01-04,136.75
C0517,O8854,2024-09-19,274.12
C0916,O8855,2022-11-13,23.4
C0855,O8856,2024-02-02,186.47
C0638,O8857,2023-09-04,85.24
C0587,O8858,2024-10-01,40.37
C0677,O8859,2024-07-02,405.3
C0278,O8860,2024-03-09,399.98
C0954,O8861,2022-04-29,231.75
C0836,O8862,2022-12-16,54.78
C0989,O8863,2024-07-05,187.21
C0300,O8864,2023-11-18,329.21
C0802,O8865,2023-06-26,82.8
C0589,O8866,2024-12-14,14.78
C0810,O8867,2022-12-27,143.61
C0649,O8868,2023-12-09,57.56
C0618,O8869,2023-11-16,305.6
C0607,O8870,2022-11-26,428.27
C0135,O8871,2022-08-07,100.21
C0580,O8872,2022-07-27,135.23
C0147,O8873,2024-04-24,271.56
C0490,O8874,2022-03-26,578.59
C0478,O8875,2023-11-16,137.63
C0159,O8876,2022-09-02,703.77
C0384,O8877,2024-05-21,162.07
C0163,O8878,2024-10-19,189.63
C0441,O8879,2023-08-19,328.41
C0853,O8880,2023-11-16,133.42
C0189,O8881,2024-10-10,63.28
C0415,O8882,2024-10-10,335.39
C0339,O8883,2022-12-16,364.18
C0607,O8884,2022-10-09,227.44
C0181,O8885,2022-10-20,29.73
C0288,O8886,2024-09-10,51.23
C0834,O8887,2022-01-20,169.85
C0187,O8888,2024-01-29,166.88
C0884,O8889,2023-02-09,228.71
C0138,O8890,2023-12-02,164.38
C0130,O8891,2024-09-06,77.22
C0194,O8892,2022-01-26,147.03
C0316,O8893,2023-07-20,30.9
C0984,O8894,2023-01-30,47.36
C0785,O8895,2024-09-27,307.11
C0864,O8896,2023-06-07,148.72
C0144,O8897,2024-05-11,95.63
C0016,O8898,2024-03-12,24.01
C0302,O8899,2023-07-04,160.66
C0423,O8900,2022-03-28,129.03
C0245,O8901,2024-04-12,111.13
C0927,O8902,2023-01-22,126.98
C0107,O8903,2024-08-20,424.03
C0088,O8904,2023-10-30,99.94
C0129,O8905,2022-10-13,313.75
C0907,O8906,2023-11-29,134.35
C0887,O8907,2024-08-22,42.3
C0341,O8908,2023-01-04,80.44
C0004,O8909,2023-10-17,114.23
C0327,O8910,2023-10-16,56.0
C0410,O8911,2023-11-28,797.58
C0879,O8912,2024-10-20,87.44
C0306,O8913,2024-07-03,380.7
C0908,O8914,2022-10-15,78.67
C0607,O8915,2022-04-05,60.16
C0721,O8916,2023-10-31,383.26
C0225,O8917,2022-02-10,38.96
C0971,O8918,2022-11-27,16.18
C0348,O8919,2023-05-19,127.16
C0992,O8920,2022-10-02,50.21
C0321,O8921,2022-06-28,272.87
C0559,O8922,2022-05-17,170.63
C0988,O8923,2024-02-06,202.99
C0181,O8924,2024-09-14,139.4
C0618,O8925,2022-08-31,204.08
C0711,O8926,2022-07-16,196.54
C0386,O8927,2023-06-10,84.75
C0618,O8928,2023-09-24,209.98
C0792,O8929,2023-02-12,47.26
C0772,O8930,2023-11-22,172.88
C0108,O8931,2022-06-19,42.22
C0531,O8932,2022-06-08,87.84
C0410,O8933,2023-03-23,81.69
C0971,O8934,2024-10-14,386.69
C0296,O8935,2024-12-16,109.8
C0818,O8936,2022-04-22,126.04
C0171,O8937,2022-02-17,182.98
C0331,O8938,2023-01-11,148.52
C0493,O8939,2024-04-07,131.56
C0195,O8940,2022-02-02,133.31
C0012,O8941,2023-05-19,204.03
C0195,O8942,2023-09-19,188.09
C0490,O8943,2024-10-23,27.96
C0795,O8944,2022-02-11,138.76
C0881,O8945,2022-01-09,305.33
C0182,O8946,2024-09-26,123.67
C0962,O8947,2024-03-29,73.38
C0817,O8948,2023-10-19,185.5
C0656,O8949,2024-02-29,160.85
C0898,O8950,2024-11-16,136.64
C0316,O8951,2024-12-02,546.13
C0694,O8952,2023-08-21,88.41
C0030,O8953,2024-07-24,164.8
C0596,O8954,2024-10-08,129.23
C0678,O8955,2022-01-21,54.2
C0796,O8956,2024-09-25,140.7
C0793,O8957,2023-04-02,133.4
C0096,O8958,2024-10-10,188.02
C0381,O8959,2022-09-22,258.33
C0778,O8960,2022-07-03,489.17
C0444,O8961,2022-08-15,185.2
C0298,O8962,2024-12-28,49.08
C0808,O8963,2024-08-26,253.18
C0737,O8964,2024-03-15,357.68
C0845,O8965,2023-12-24,27.57
C0361,O8966,2024-12-31,342.71
C0374,O8967,2024-09-28,79.85
C0554,O8968,2024-05-24,120.41
C0303,O8969,2022-03-25,187.04
C0421,O8970,2024-01-10,187.06
C0246,O8971,2022-08-11,149.76
C0720,O8972,2024-03-03,368.89
C0237,O8973,2024-01-03,165.74
C0534,O8974,2023-02-09,264.87
C0185,O8975,2022-11-25,210.74
C0468,O8976,2023-03-02,63.27
C0754,O8977,2024-02-09,45.32
C0363,O8978,2023-08-31,496.18
C0283,O8979,2023-06-10,136.48
C0553,O8980,2023-09-17,303.21
C0336,O8981,2022-03-18,630.13
C0162,O8982,2024-07-08,102.54
C0160,O8983,2024-08-03,323.64
C0474,O8984,2023-04-11,44.69
C0601,O8985,2023-05-07,75.16
C0322,O8986,2022-11-09,282.7
C0012,O8987,2022-11-04,321.23
C0424,O8988,2023-11-22,40.65
C0073,O8989,2022-03-30,75.32
C0588,O8990,2024-01-05,260.49
C0858,O8991,2024-02-17,86.62
C0201,O8992,2024-01-21,52.54
C0522,O8993,2023-01-06,151.69
C0864,O8994,2023-03-27,112.54
C0505,O8995,2022-06-16,170.33
C0738,O8996,2023-01-27,210.13
C0688,O8997,2024-01-06,658.5
C0788,O8998,2023-05-06,301.17
C0039,O8999,2024-07-13,190.35
C0060,O9000,2024-12-02,111.53
C0578,O9001,2024-08-02,244.53
C0321,O9002,2022-01-29,47.21
C0435,O9003,2024-11-20,246.74
C0636,O9004,2023-11-24,244.71
C0676,O9005,2022-05-08,163.11
C0408,O9006,2024-02-06,261.61
C0923,O9007,2023-03-17,102.24
C0386,O9008,2024-05-18,103.97
C0671,O9009,2023-06-08,259.18
C0569,O9010,2024-01-30,167.21
C0078,O9011,2022-04-20,248.5
C0194,O9012,2022-06-12,168.91
C0285,O9013,2023-07-14,226.83
C0527,O9014,2023-02-03,463.14
C0524,O9015,2023-08-06,427.0
C0613,O9016,2023-02-03,35.54
C0156,O9017,2022-08-27,79.7
C0340,O9018,2024-11-21,244.61
C0125,O9019,2022-04-20,103.37
C0871,O9020,2022-10-27,180.64
C0280,O9021,2024-09-28,605.13
C0917,O9022,2024-02-03,159.99
C0906,O9023,2022-09-06,300.8
C0622,O9024,2023-06-05,155.77
C0846,O9025,2022-02-03,222.71
C0869,O9026,2022-08-16,321.69
C0658,O9027,2023-08-08,349.92
C0728,O9028,2024-08-15,214.5
C0910,O9029,2024-03-23,193.76
C0674,O9030,2023-12-25,170.29
C0128,O9031,2023-08-07,41.82
C0314,O9032,2023-07-24,94.12
C0332,O9033,2022-08-08,140.17
C0150,O9034,2024-02-26,513.29
C0454,O9035,2023-06-12,139.77
C0036,O9036,2022-03-16,221.55
C0685,O9037,2022-05-16,193.41
C0420,O9038,2022-03-15,159.34
C0022,O9039,2022-09-11,157.26
C0206,O9040,2024-11-07,330.07
C0639,O9041,2024-10-18,182.47
C0848,O9042,2024-12-02,240.35
C0957,O9043,2022-02-19,49.83
C0356,O9044,2023-05-30,185.99
C0440,O9045,2024-01-14,41.17
C0729,O9046,2024-01-01,98.04
C0096,O9047,2023-07-25,95.88
C0929,O9048,2023-07-30,137.65
C0941,O9049,2024-06-21,52.48
C0164,O9050,2022-07-21,75.13
C0148,O9051,2022-07-26,170.32
C0530,O9052,2023-02-19,331.78
C0294,O9053,2022-08-09,39.27
C0195,O9054,2024-01-28,169.16
C0663,O9055,2024-02-02,494.26
C0480,O9056,2023-07-17,700.67
C0877,O9057,2023-01-04,1300.65
C0123,O9058,2024-06-14,361.87
C0400,O9059,2022-07-23,151.42
C0699,O9060,2024-11-14,81.21
C0965,O9061,2024-08-14,277.71
C0452,O9062,2022-03-10,88.24
C0661,O9063,2023-05-31,390.62
C0104,O9064,2022-08-28,614.87
C0755,O9065,2022-12-27,413.45
C0462,O9066,2024-11-20,163.94
C0743,O9067,2023-12-08,116.45
C0991,O9068,2023-11-21,117.39
C0718,O9069,2023-10-19,380.04
C0710,O9070,2022-12-10,90.76
C0396,O9071,2023-06-20,233.43
C0912,O9072,2022-12-21,674.97
C0337,O9073,2024-07-16,180.76
C0599,O9074,2024-09-09,69.98
C0142,O9075,2022-04-15,188.62
C0317,O9076,2024-08-19,55.18
C0711,O9077,2023-06-11,386.46
C0558,O9078,2023-05-19,89.57
C0800,O9079,2024-07-19,193.69
C0527,O9080,2023-12-10,219.61
C0556,O9081,2022-08-23,318.53
C0401,O9082,2024-10-26,451.5
C0681,O9083,2023-05-09,485.2
C0310,O9084,2024-05-27,250.34
